caller_name,caller_fullName,caller_file,call_line,callee,call_file,callee_kind,resolved_defs
MPU_xTaskCreate,MPU_xTaskCreate,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1573,<operator>.addition,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskCreate,MPU_xTaskCreate,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1578,MPU_SetIndexFreeInKernelObjectPool,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,function,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:283-294
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1599,<operator>.assignment,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1600,<operator>.assignment,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1603,<operator>.assignment,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1603,MPU_GetFreeIndexInKernelObjectPool,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,function,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:256-280
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1605,<operator>.notEquals,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1605,<operator>.minus,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1607,<operator>.assignment,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1607,xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,function,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:1331-1365
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1609,<operator>.notEquals,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1611,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:MPU_StoreTaskHandleAtIndex:ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,macro,
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1611,MPU_StoreHandleAndDataAtIndex,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,function,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:318-327
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1611,<operator>.cast,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1616,<operator>.equals,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1616,<operator>.and,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1616,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portPRIVILEGE_BIT:ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,macro,
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1618,vPortGrantAccessToKernelObject,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,function,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:1484-1496
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1623,<operator>.assignment,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1623,<operator>.cast,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1623,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:CONVERT_TO_EXTERNAL_INDEX:ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,macro,
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1623,<operator>.addition,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskCreateStatic,MPU_xTaskCreateStatic,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1627,MPU_SetIndexFreeInKernelObjectPool,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,function,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:283-294
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1641,<operator>.assignment,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1644,<operator>.equals,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1646,<operator>.assignment,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1646,xTaskGetCurrentTaskHandle,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,function,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:6539-6553
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1647,<operator>.assignment,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1647,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:MPU_GetIndexForTaskHandle:ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,macro,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1647,MPU_GetIndexForHandle,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,function,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:297-315
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1647,<operator>.cast,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1649,<operator>.notEquals,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1649,<operator>.minus,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1651,MPU_SetIndexFreeInKernelObjectPool,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,function,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:283-294
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1654,vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,function,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:2213-2359
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1658,<operator>.assignment,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1658,<operator>.cast,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1660,<operator>.notEquals,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1660,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:IS_EXTERNAL_INDEX_VALID:ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,macro,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1660,<operator>.conditional,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1660,<operator>.logicalAnd,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1660,<operator>.greaterEqualsThan,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1660,<operator>.lessThan,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1660,<operator>.addition,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1660,<operator>.cast,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1660,<operator>.cast,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1660,/home/zwz/FreeRTOS/FreeRTOS/Source/include/projdefs.h:pdFALSE:ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,macro,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1660,<operator>.cast,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1662,<operator>.assignment,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1662,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:MPU_GetTaskHandleAtIndex:ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,macro,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1662,<operator>.cast,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1662,MPU_GetHandleAtIndex,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,function,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:330-343
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1662,<operator>.subtraction,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1664,<operator>.notEquals,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1666,MPU_SetIndexFreeInKernelObjectPool,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,function,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:283-294
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1666,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:CONVERT_TO_INTERNAL_INDEX:ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,macro,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1666,<operator>.subtraction,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskDelete,MPU_vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1667,vTaskDelete,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,function,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:2213-2359
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1682,<operator>.assignment,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1685,<operator>.equals,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1687,vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,function,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:2796-3004
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1691,<operator>.assignment,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1691,<operator>.cast,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1693,<operator>.notEquals,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1693,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:IS_EXTERNAL_INDEX_VALID:ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,macro,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1693,<operator>.conditional,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1693,<operator>.logicalAnd,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1693,<operator>.greaterEqualsThan,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1693,<operator>.lessThan,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1693,<operator>.addition,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1693,<operator>.cast,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1693,<operator>.cast,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1693,/home/zwz/FreeRTOS/FreeRTOS/Source/include/projdefs.h:pdFALSE:ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,macro,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1693,<operator>.cast,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1695,<operator>.assignment,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1695,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:MPU_GetTaskHandleAtIndex:ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,macro,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1695,<operator>.cast,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1695,MPU_GetHandleAtIndex,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,function,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:330-343
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1695,<operator>.subtraction,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1697,<operator>.notEquals,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_vTaskPrioritySet,MPU_vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1699,vTaskPrioritySet,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,function,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:2796-3004
MPU_xTaskGetHandle,MPU_xTaskGetHandle,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1712,<operator>.assignment,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskGetHandle,MPU_xTaskGetHandle,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1713,<operator>.assignment,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskGetHandle,MPU_xTaskGetHandle,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1716,<operator>.assignment,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskGetHandle,MPU_xTaskGetHandle,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1716,xTaskGetHandle,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,function,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:4317-4378
MPU_xTaskGetHandle,MPU_xTaskGetHandle,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1718,<operator>.notEquals,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskGetHandle,MPU_xTaskGetHandle,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1720,<operator>.assignment,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskGetHandle,MPU_xTaskGetHandle,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1720,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:MPU_GetIndexForTaskHandle:ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,macro,
MPU_xTaskGetHandle,MPU_xTaskGetHandle,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1720,MPU_GetIndexForHandle,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,function,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:297-315
MPU_xTaskGetHandle,MPU_xTaskGetHandle,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1720,<operator>.cast,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
MPU_xTaskGetHandle,MPU_xTaskGetHandle,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,1722,<operator>.notEquals,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,operator,
