function_name,signature,source_file,full_name,index
xQueueReceive,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c:queueYIELD_IF_USING_PREEMPTION:ANY(0),530
errQUEUE_FULL,int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/queue.h:xQueueSendToBack:ANY(3),532
errQUEUE_EMPTY,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/portable.h:pvPortMallocStack:ANY(0),546
configQUEUE_REGISTRY_SIZE,unsigned longint(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOSConfig.h:configTIMER_TASK_PRIORITY:ANY(0),586
xQueueSend,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portTOTAL_NUM_REGIONS_IN_TCB:ANY(0),609
queueOVERWRITE,ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:taskYIELD_ANY_CORE_IF_USING_PREEMPTION:ANY(1),612
prvIncrementQueueTxLock,ANY(0),fuzz_harness.c,fuzz_harness.c:MAX_FUZZ_INPUT_SIZE:int(0),613
queueSEMAPHORE_QUEUE_ITEM_LENGTH,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/portable.h:portBYTE_ALIGNMENT_MASK:int(0),615
queueMUTEX_GIVE_BLOCK_TIME,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c:tmrSTATUS_IS_ACTIVE:unsigned int(0),646
vQueueDelete,int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:taskEVENT_LIST_ITEM_VALUE_IN_USE:ANY(0),668
configTIMER_QUEUE_LENGTH,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portMPU_REGION_PRIVILEGED_READ_ONLY:ANY(0),669
MPU_GetQueueHandleAtIndex,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/list.h:listGET_ITEM_VALUE_OF_HEAD_ENTRY:ANY(1),672
queueQUEUE_TYPE_COUNTING_SEMAPHORE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portSCB_VTOR_REG:ANY(0),676
MPU_StoreQueueHandleAtIndex,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portINITIAL_XPSR:ANY(0),680
queueLOCKED_UNMODIFIED,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portEXPECTED_MPU_TYPE_VALUE:ANY(0),684
xQueueSendFromISR,ANY(3),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portMPU_REGION_ATTRIBUTE_REG:ANY(0),696
prvLockQueue,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:MPU_StoreQueueHandleAtIndex:ANY(2),698
queueSEND_TO_BACK,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_IP_REGISTERS_OFFSET_16:ANY(0),704
xQueueCreate,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,/home/zwz/FreeRTOS/FreeRTOS/Source/include/queue.h:xQueueSendFromISR:ANY(3),714
