function_name,signature,source_file,full_name,index
prvInitialiseNewTimer,"void(char*,TickType_t,BaseType_t,void*,TimerCallbackFunction_t,Timer_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xStreamBufferSendCompletedFromISR,246
xTimerGenericCommandFromISR,"BaseType_t(TimerHandle_t,BaseType_t,TickType_t,BaseType_t*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xStreamBufferResetFromISR,248
xTimerGetPeriod,TickType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerCreateTimerTask,250
vTimerSetReloadMode,"void(TimerHandle_t,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerCreate,251
xTimerGetReloadMode,BaseType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerCreateStatic,252
uxTimerGetReloadMode,UBaseType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvInitialiseNewTimer,253
xTimerGetExpiryTime,TickType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerGenericCommandFromTask,254
xTimerGetStaticBuffer,"BaseType_t(TimerHandle_t,StaticTimer_t**)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerGenericCommandFromISR,255
pcTimerGetName,char*(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerGetTimerDaemonTaskHandle,256
prvReloadTimer,"void(Timer_t*,TickType_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerGetPeriod,257
prvProcessExpiredTimer,"void(TickType_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,vTimerSetReloadMode,258
prvInsertTimerInActiveList,"BaseType_t(Timer_t*,TickType_t,TickType_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,pcTimerGetName,263
prvSwitchTimerLists,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvProcessExpiredTimer,265
xTimerIsTimerActive,BaseType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvProcessTimerOrBlockTask,267
pvTimerGetTimerID,void*(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvGetNextExpireTime,268
vTimerSetTimerID,"void(TimerHandle_t,void*)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvSampleTimeNow,269
xTimerPendFunctionCallFromISR,"BaseType_t(PendedFunction_t,void*,uint32_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvInsertTimerInActiveList,270
xTimerPendFunctionCall,"BaseType_t(PendedFunction_t,void*,uint32_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvProcessReceivedCommands,271
uxTimerGetTimerNumber,UBaseType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvSwitchTimerLists,272
vTimerSetTimerNumber,"void(TimerHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvCheckForValidListAndQueue,273
vTimerResetState,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerIsTimerActive,274
MPU_GetTimerHandleAtIndex,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_SHPR2_REG:ANY(0),636
KERNEL_OBJECT_TYPE_TIMER,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portGENERAL_PERIPHERALS_REGION:ANY(0),689
MPU_StoreTimerHandleAtIndex,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:taskRESERVED_TASK_NAME_LENGTH:unsigned int(0),697
